,count
40413,6960
40414,6131
40415,6082
40416,6589
40417,5840
40418,6640
40419,6700
40420,6766
40421,6683
40422,6491
40423,6071
40424,6511
40425,7035
40426,6516
40427,6652
40428,7003
40429,6317
40430,7156
40431,8153
40432,8657
40433,8975
40434,9228
40435,9634
40436,8458
40437,8549
40438,8331
40439,8020
40440,8789
40441,8815
40442,8618
40443,8135
40444,7461
40445,6781
40446,6377
40447,7281
40448,7013
40449,6486
40450,6546
40451,7197
40452,6696
40453,7107
40454,7275
40455,7160
40456,6807
40457,6530
40458,7225
40459,7303
40460,7403
40461,6786
40462,7004
40463,6391
40464,7117
40465,6411
40466,6453
40467,7270
40468,6606
40469,7038
40470,7456
40471,7439
40472,7149
40473,7039
40474,7111
40475,6691
40476,6678
40477,6994
40478,6440
40479,6437
40480,7018
40481,6651
40482,7086
40483,6649
40484,7185
40485,6771
40486,6649
40487,7100
40488,7352
40489,7557
40490,7700
40491,7405
40492,7257
40493,6910
40494,6685
40495,7155
40496,7010
40497,7423
40498,6805
40499,7253
40500,7883
40501,7382
40502,7396
40503,7346
40504,7184
40505,7716
40506,7959
40507,7281
40508,7856
40509,7825
40510,8155
40511,7227
40512,7691
40513,7893
40514,7255
40515,7921
40516,7262
40517,7820
40518,7509
40519,7142
40520,8311
40521,8331
40522,9180
40523,8678
40524,8408
40525,8867
40526,8686
40527,9032
40528,8213
40529,8203
40530,8673
40531,7959
40532,8396
40533,8488
40534,8771
40535,7575
40536,8850
40537,8471
40538,7408
40539,8019
40540,7766
40541,8250
40542,7587
40543,7848
40544,7127
40545,7451
40546,7685
40547,7307
40548,7844
40549,8110
40550,7983
40551,7190
40552,7898
40553,8061
40554,7776
40555,7564
40556,7595
40557,7854
40558,7607
40559,7264
40560,7568
40561,7292
40562,7202
40563,7580
40564,7242
40565,7881
40566,7491
40567,7648
40568,7511
40569,6885
40570,7546
40571,7190
40572,7410
40573,7227
40574,7917
40575,7374
40576,7321
40577,8202
40578,7704
40579,7720
40580,7839
40581,7226
40582,7796
40583,7383
40584,7943
40585,7840
40586,7700
40587,7817
40588,7343
40589,7464
40590,8394
40591,8222
40592,7957
40593,7648
40594,7126
40595,7262
40596,7520
40597,7405
40598,7998
40599,7998
40600,7803
40601,7702
40602,8349
40603,7567
40604,8064
40605,8337
40606,8208
40607,8007
40608,8074
40609,8595
40610,7639
40611,8085
40612,7574
40613,8339
40614,8400
40615,8046
40616,7899
40617,8030
40618,8346
40619,7645
40620,8958
40621,8643
40622,7966
40623,8611
40624,8220
40625,8686
40626,8265
40627,8842
40628,8611
40629,7892
40630,8229
40631,8322
40632,8371
40633,7956
40634,8257
40635,9033
40636,9071
40637,8950
40638,7924
40639,7913
40640,8229
40641,9034
40642,8169
40643,9259
40644,8433
40645,8228
40646,8279
40647,7982
40648,8422
40649,8041
40650,8667
40651,8489
40652,9240
40653,8518
40654,8377
40655,8741
40656,8505
40657,8316
40658,8617
40659,8368
40660,8628
40661,9362
40662,8933
40663,8683
40664,9104
40665,9538
40666,9311
40667,9503
40668,8975
40669,9517
40670,9361
40671,8447
40672,9102
40673,8597
40674,9080
40675,8940
40676,8885
40677,8908
40678,9345
40679,8989
40680,9695
40681,9732
40682,8973
40683,9281
40684,10020
40685,10035
40686,9890
40687,9757
40688,9338
40689,9639
40690,9924
40691,9399
40692,9277
40693,9872
40694,9757
40695,9760
40696,9577
40697,9950
40698,9197
40699,9334
40700,9294
40701,9732
40702,10008
40703,10407
40704,9876
40705,9751
40706,9483
40707,9969
40708,9507
40709,9694
40710,10354
40711,9584
40712,9648
40713,9467
40714,9929
40715,10007
40716,10246
40717,9475
40718,9731
40719,9511
40720,10235
40721,9882
40722,10269
40723,10016
40724,9435
40725,10755
40726,10170
40727,10112
40728,10675
40729,9853
40730,10289
40731,10471
40732,11280
40733,10629
40734,10860
40735,10593
40736,10423
40737,10146
40738,10797
40739,10271
40740,11116
40741,11103
40742,10447
40743,10411
40744,10702
40745,10388
40746,10905
40747,11108
40748,10527
40749,10515
40750,11400
40751,11019
40752,10854
40753,11236
40754,10902
40755,11126
40756,10486
40757,10626
40758,11319
40759,11123
40760,11294
40761,10409
40762,10843
40763,10684
40764,10893
40765,11234
40766,11289
40767,10440
40768,10552
40769,11277
40770,11162
40771,11885
40772,10804
40773,11336
40774,11824
40775,10848
40776,11264
40777,11924
40778,11044
40779,10838
40780,11645
40781,11121
40782,11080
40783,11286
40784,11851
40785,11680
40786,11162
40787,11488
40788,11447
40789,11426
40790,11662
40791,11754
40792,11560
40793,11496
40794,12095
40795,11620
40796,11064
40797,11104
40798,11436
40799,11685
40800,11411
40801,11728
40802,12145
40803,11716
40804,12291
40805,11722
40806,12412
40807,11943
40808,11145
40809,11645
40810,11618
40811,11265
40812,11938
40813,11776
40814,11425
40815,12036
40816,11626
40817,11083
40818,11247
40819,11724
40820,11686
40821,11104
40822,12056
40823,12066
40824,11915
40825,11268
40826,11402
40827,11193
40828,11605
40829,12356
40830,11758
40831,12104
40832,11514
40833,11416
40834,12043
40835,11928
40836,11605
40837,11549
40838,11907
40839,12230
40840,11684
40841,11772
40842,12297
40843,11721
40844,12154
40845,12144
40846,12115
40847,11994
40848,11931
40849,12621
40850,11745
40851,11793
40852,11948
40853,12302
40854,12406
40855,12580
40856,12601
40857,11861
40858,11732
40859,11601
40860,12918
40861,12624
40862,13063
40863,12623
40864,12709
40865,12162
40866,12708
40867,12170
40868,11865
40869,12730
40870,12846
40871,12607
40872,12683
40873,12971
40874,12967
40875,13015
40876,13069
40877,12640
40878,13171
40879,13059
40880,13192
40881,12674
40882,12812
40883,12070
40884,12297
40885,12227
40886,12323
40887,12886
40888,12629
40889,12144
40890,12696
40891,12630
40892,12331
40893,12946
40894,12077
40895,12291
40896,12150
40897,12128
40898,12443
40899,12268
40900,12573
40901,11707
40902,13011
40903,12138
40904,12210
40905,12030
40906,12459
40907,11841
40908,12420
40909,11637
40910,11670
40911,11927
40912,12679
40913,12010
40914,12084
40915,12103
40916,11921
40917,11516
40918,12554
40919,12283
40920,12830
40921,12575
40922,12452
40923,12164
40924,12332
40925,11695
40926,12013
40927,12318
40928,11340
40929,11418
40930,12106
40931,12911
40932,12875
40933,12808
40934,11650
40935,12380
40936,12717
40937,12064
40938,12561
40939,11989
40940,12625
40941,12370
40942,12660
40943,12834
40944,11552
40945,12180
40946,12050
40947,11427
40948,12393
40949,12396
40950,12766
40951,12838
40952,12544
40953,12293
40954,12479
40955,12340
40956,12391
40957,12405
40958,12191
40959,12079
40960,12343
40961,11316
40962,11954
40963,12028
40964,11684
40965,12177
40966,12303
40967,11386
40968,12272
40969,11917
40970,11788
40971,11520
40972,11695
40973,11785
40974,11967
40975,12002
40976,11208
40977,12212
40978,12168
40979,11757
40980,11871
40981,12940
40982,12350
40983,12021
40984,12569
40985,12127
40986,12421
40987,11181
40988,10830
40989,12042
40990,12645
40991,12366
40992,12459
40993,12356
40994,11565
40995,11843
40996,11830
40997,11509
40998,12407
40999,12241
41000,11956
41001,11799
41002,11845
41003,11242
41004,12270
41005,12638
41006,12169
41007,11219
41008,11726
41009,12267
41010,11916
41011,11867
41012,12162
41013,11375
41014,12092
41015,12323
41016,12078
41017,11608
41018,11526
41019,11294
41020,12375
41021,11519
41022,11713
41023,11753
41024,11398
41025,11778
41026,11825
41027,12547
41028,12329
41029,11752
41030,12803
41031,12237
41032,12253
41033,12472
41034,11816
41035,11383
41036,11688
41037,11815
41038,11417
41039,11783
41040,11933
41041,12531
41042,13056
41043,12956
41044,12791
41045,12238
41046,12100
41047,11428
41048,12334
41049,12063
41050,12148
41051,12041
41052,12138
41053,12398
41054,12415
41055,12049
41056,11615
41057,12020
41058,12000
41059,12232
41060,11852
41061,12368
41062,11362
41063,11797
41064,11732
41065,11746
41066,11093
41067,12044
41068,11557
41069,11911
41070,12064
41071,11624
41072,12299
41073,11557
41074,11448
41075,11777
41076,11663
41077,10736
41078,11378
41079,10158
41080,11249
41081,10451
41082,11267
41083,11156
41084,10988
41085,10842
41086,11727
41087,11320
41088,11297
41089,11452
41090,11728
41091,11583
41092,11652
41093,12097
41094,10918
41095,11045
41096,11786
41097,11859
41098,11458
41099,11777
41100,12597
41101,12350
41102,13023
41103,12345
41104,12206
41105,12184
41106,12831
41107,12383
41108,12017
41109,12356
41110,11355
41111,11187
41112,11685
41113,11286
41114,11423
41115,10782
41116,11692
41117,11626
41118,10918
41119,10908
41120,11702
41121,11046
41122,11273
41123,11129
41124,10813
41125,10871
41126,11167
41127,11387
41128,11802
41129,11113
41130,11900
41131,11211
41132,11693
41133,11759
41134,10872
41135,11430
41136,10553
41137,10919
41138,10640
41139,10710
41140,10814
41141,10808
41142,11340
41143,10702
41144,10976
41145,11586
41146,11162
41147,10877
41148,10687
41149,11081
41150,11671
41151,11140
41152,11068
41153,11344
41154,10965
41155,11107
41156,11295
41157,10474
41158,10911
41159,10252
41160,11524
41161,11048
41162,11325
41163,10735
41164,11187
41165,11137
41166,11252
41167,11011
41168,10992
41169,10809
41170,10577
41171,10962
41172,11182
41173,11054
41174,10867
41175,11104
41176,10469
41177,10773
41178,10674
41179,11154
41180,10750
41181,10876
41182,10054
41183,9862
41184,9976
41185,10642
41186,10297
41187,9895
41188,9552
41189,9815
41190,10374
41191,9941
41192,10436
41193,10295
41194,9748
41195,9983
41196,9699
41197,10037
41198,10258
41199,10011
41200,9860
41201,10187
41202,9848
41203,9517
41204,9557
41205,10165
41206,10167
41207,9586
41208,9998
41209,10164
41210,10170
41211,10224
41212,9461
41213,10049
41214,10213
41215,9382
41216,9625
41217,9825
41218,9538
41219,9739
41220,9593
41221,9806
41222,9733
41223,9859
41224,10015
41225,10061
41226,9758
41227,9711
41228,9850
41229,9501
41230,8843
41231,8873
41232,9396
41233,9474
41234,9472
41235,9041
41236,8915
41237,9120
41238,9269
41239,9531
41240,9145
41241,8874
41242,8677
41243,9247
41244,9182
41245,8516
41246,9284
41247,8590
41248,8925
41249,8954
41250,9067
41251,8821
41252,9384
41253,9057
41254,8431
41255,8501
41256,8994
41257,8570
41258,8896
41259,9068
41260,9529
41261,8631
41262,8305
41263,8637
41264,8824
41265,8286
41266,8978
41267,9200
41268,8958
41269,8391
41270,9020
41271,9266
41272,8945
41273,8693
41274,8612
41275,8764
41276,7883
41277,7818
41278,8704
41279,8494
41280,8935
41281,9027
41282,8903
41283,8905
41284,8627
41285,8996
41286,8828
41287,8911
41288,8518
41289,8274
41290,8134
41291,8746
41292,8766
41293,8538
41294,9210
41295,7980
41296,9304
41297,8543
41298,8795
41299,8098
41300,7950
41301,8450
41302,8500
41303,8738
41304,8623
41305,8424
41306,7834
41307,7580
41308,7578
41309,8260
41310,8426
41311,8188
41312,8383
41313,8641
41314,8367
41315,7796
41316,8339
41317,8929
41318,8518
41319,7474
41320,7560
41321,7992
41322,7219
41323,7706
41324,7327
41325,7447
41326,7422
41327,7634
41328,7444
41329,7640
41330,7276
41331,7879
41332,7823
41333,7373
41334,8001
41335,8080
41336,6898
41337,7203
41338,8120
41339,7204
41340,7595
41341,8208
41342,7245
41343,7827
41344,7773
41345,7880
41346,8453
41347,7312
41348,7133
41349,7208
41350,7846
41351,7185
41352,7419
41353,7503
41354,7671
41355,6925
41356,7656
41357,7146
41358,6605
41359,6980
41360,6672
41361,7435
41362,7032
41363,6526
41364,7246
41365,6909
41366,7299
41367,7391
41368,7104
41369,6971
41370,7285
41371,6923
41372,7337
41373,7202
41374,7256
41375,7063
41376,7046
41377,7146
41378,6972
41379,6591
41380,7637
41381,7550
41382,6786
41383,7301
41384,6864
41385,6490
41386,7281
41387,7011
41388,6754
41389,7683
41390,7296
41391,7223
41392,6786
41393,6807
41394,7456
41395,7061
41396,6715
41397,6675
41398,6900
41399,6282
41400,6977
41401,7011
41402,7417
41403,7801
41404,7955
41405,8085
41406,7574
41407,6818
41408,7146
41409,7162
41410,7243
41411,7213
41412,6965
41413,6821
41414,6484
41415,6828
41416,6832
41417,6770
41418,7291
41419,7034
41420,7425
41421,6345
41422,6661
41423,6258
41424,7139
41425,7138
41426,6888
41427,6906
41428,6339
41429,6645
41430,6898
41431,6983
41432,6581
41433,7016
41434,7494
41435,6962
41436,6628
41437,6913
41438,6957
41439,6453
41440,6842
41441,6451
41442,6148
41443,6412
41444,6305
41445,5985
41446,6210
41447,6451
41448,6643
41449,6359
41450,7388
41451,6968
41452,6390
41453,6230
41454,6493
41455,6416
41456,6433
41457,6159
41458,6672
41459,6173
41460,7031
41461,6856
41462,7301
41463,6798
41464,7234
41465,6252
41466,6864
41467,7098
41468,6386
41469,6066
41470,6781
41471,7204
41472,6726
41473,6553
41474,6359
41475,7188
41476,6581
41477,7516
41478,6568
41479,6996
41480,7346
41481,6634
41482,7089
41483,6299
41484,6611
41485,5814
41486,6573
41487,6269
41488,5897
41489,6110
41490,5941
41491,6205
41492,6130
41493,6527
41494,5810
41495,6282
41496,6731
41497,6616
41498,5970
41499,6242
41500,6465
41501,6535
41502,5844
41503,6139
41504,6430
41505,6243
41506,5943
41507,6369
41508,6493
41509,5927
41510,6482
41511,5827
41512,6382
41513,6158
41514,5773
41515,5864
41516,6135
41517,5751
41518,5465
41519,6408
41520,6552
41521,6399
41522,6430
41523,6692
41524,5686
41525,5584
41526,5333
41527,5945
41528,5969
41529,5283
41530,6126
41531,5518
41532,5588
41533,5239
41534,5844
41535,5227
41536,6043
41537,5850
41538,5890
41539,6008
41540,5080
41541,5272
41542,5669
41543,5133
41544,5502
41545,5434
41546,5483
41547,5523
41548,4862
41549,5479
41550,5525
41551,5320
41552,5860
41553,4978
41554,5518
41555,6162
41556,4715
41557,5516
41558,5566
41559,5424
41560,4961
41561,4920
41562,5247
41563,5261
41564,4521
41565,5352
41566,4779
41567,4836
41568,5168
41569,5070
41570,4869
41571,5081
41572,5619
41573,5033
41574,4767
41575,4513
41576,4935
41577,4188
41578,4248
41579,5209
41580,5622
41581,4858
41582,5304
41583,5061
41584,4521
41585,4427
41586,4511
41587,5035
41588,4822
41589,5150
41590,4357
41591,4675
41592,4981
41593,4552
41594,4757
41595,5053
41596,4132
41597,4950
41598,5278
41599,4510
41600,4625
41601,5042
41602,4315
41603,4100
41604,4340
41605,4803
41606,4513
41607,4798
41608,4633
41609,4919
41610,4627
41611,4927
41612,5019
41613,4880
41614,4167
41615,4201
41616,4338
41617,4925
41618,4825
41619,4199
41620,5282
41621,4774
41622,4668
41623,5012
41624,4814
41625,5617
41626,5211
41627,5820
41628,5770
41629,6070
41630,5652
41631,5499
41632,5712
41633,5441
41634,4994
41635,5273
41636,5169
41637,5772
41638,4709
41639,4450
41640,5799
41641,5498
41642,4841
41643,5454
41644,5137
41645,5285
41646,4870
41647,4823
41648,4463
41649,4783
41650,4790
41651,4805
41652,4739
41653,4528
41654,5145
41655,5184
41656,4620
41657,4499
41658,5096
41659,4655
41660,4674
41661,4110
41662,4910
41663,4945
41664,4761
41665,4884
41666,4592
41667,5291
41668,4613
41669,4829
41670,4763
41671,4038
41672,4499
41673,4107
41674,4779
41675,4079
41676,4405
41677,3847
41678,4111
41679,4592
41680,4162
41681,4538
41682,4651
41683,4394
41684,4364
41685,4806
41686,4628
41687,4475
41688,4597
41689,4928
41690,4358
41691,5095
41692,5807
41693,5339
41694,5432
41695,5242
41696,4182
41697,5079
41698,5059
41699,4145
41700,4902
41701,6577
41702,9795
41703,3777
41704,4547
41705,3864
41706,4182
41707,3719
41708,4456
41709,4450
41710,4636
41711,3637
41712,3830
41713,4015
41714,3928
41715,4139
41716,3751
41717,4314
41718,3505
41719,3319
41720,4272
41721,3959
41722,3754
41723,4306
41724,3930
41725,3735
41726,3918
41727,4255
41728,4269
41729,3663
41730,3722
41731,4262
41732,3696
41733,3722
41734,3535
41735,4123
41736,3759
41737,3799
41738,3991
41739,4130
41740,3566
41741,3955
41742,4375
41743,3960
41744,4911
41745,4168
41746,4316
41747,3773
41748,3826
41749,4653
41750,4409
41751,4347
41752,4032
41753,4483
41754,3699
41755,4222
41756,4087
41757,4323
41758,3852
41759,4599
41760,4482
41761,4819
41762,4156
41763,4482
41764,4689
41765,4672
41766,3934
41767,3865
41768,4488
41769,4206
41770,4478
41771,3862
41772,3929
41773,4535
41774,4281
41775,5181
41776,4228
41777,4965
41778,4379
41779,4399
41780,4508
41781,4896
41782,4763
41783,4433
41784,4666
41785,5254
41786,4238
41787,4629
41788,4873
41789,5740
41790,5398
41791,5731
41792,5491
41793,4502
41794,4809
41795,5058
41796,4346
41797,5158
41798,5176
41799,4997
41800,4615
41801,4966
41802,5106
41803,5308
41804,5776
41805,5039
41806,4976
41807,4753
41808,5662
41809,5823
41810,5142
41811,6101
41812,5911
41813,5197
41814,5269
41815,5423
41816,5867
41817,5857
41818,5241
41819,4967
41820,6506
41821,6527
41822,6223
41823,6363
41824,6071
41825,5811
41826,5877
41827,5883
41828,5230
41829,5340
41830,5436
41831,6141
41832,5454
41833,6249
41834,6061
41835,6236
41836,6003
41837,6073
41838,6151
41839,5888
41840,5993
41841,6538
41842,5526
41843,6205
41844,5798
41845,6597
41846,6466
41847,5969
41848,6018
41849,6163
41850,6432
41851,6939
41852,6490
41853,7042
41854,6815
41855,6510
41856,6338
41857,6904
41858,6354
41859,7037
41860,7267
41861,7488
41862,6778
41863,7581
41864,6645
41865,7610
41866,6933
41867,7386
41868,6940
41869,7176
41870,7272
41871,7252
41872,7501
41873,6917
41874,7172
41875,7566
41876,7678
41877,7006
41878,7750
41879,6940
41880,7316
41881,7929
41882,8215
41883,7125
41884,7397
41885,7585
41886,7433
41887,7821
41888,8227
41889,8467
41890,8037
41891,8005
41892,8172
41893,8359
41894,8184
41895,8428
41896,8087
41897,8247
41898,7752
41899,8090
41900,8272
41901,8221
41902,8642
41903,7578
41904,8338
41905,7716
41906,8353
41907,7690
41908,7620
41909,8139
41910,8060
41911,7837
41912,7812
41913,8233
41914,7322
41915,7458
41916,7640
41917,7701
41918,8125
41919,7527
41920,7375
41921,7587
41922,8434
41923,8154
41924,7939
41925,8056
41926,7291
41927,7923
41928,8062
41929,7223
41930,7350
41931,8175
41932,7688
41933,7849
41934,7614
41935,7404
41936,8023
41937,8125
41938,7202
41939,8150
41940,7726
41941,8871
41942,8196
41943,8432
41944,8004
41945,7812
41946,8125
41947,8185
41948,8414
41949,8394
41950,8297
41951,8150
41952,8216
41953,8773
41954,8010
41955,8730
41956,8109
41957,8868
41958,8888
41959,8158
41960,8542
41961,8086
41962,7651
41963,7715
41964,8085
41965,7962
41966,8582
41967,8433
41968,8296
41969,8207
41970,8876
41971,7659
41972,8469
41973,7941
41974,8367
41975,8042
41976,8025
41977,8368
41978,8165
41979,8448
41980,8212
41981,8771
41982,8452
41983,8281
41984,7762
41985,7866
41986,8631
41987,7638
41988,7876
41989,7964
41990,8757
41991,8481
41992,8148
41993,8470
41994,8441
41995,8088
41996,7635
41997,8023
41998,8114
41999,8257
42000,8865
42001,8170
42002,8723
42003,8793
42004,8780
42005,8335
42006,7798
42007,7972
42008,8306
42009,8216
42010,8594
42011,8400
42012,8667
42013,8159
42014,8015
42015,8685
42016,8345
42017,8229
42018,7937
42019,7660
42020,8143
42021,7880
42022,8357
42023,8779
42024,7750
42025,8365
42026,8583
42027,8432
42028,8410
42029,8499
42030,8334
42031,7718
42032,8075
42033,8540
42034,7686
42035,8232
42036,7964
42037,7646
42038,7816
42039,8430
42040,8369
42041,8722
42042,8552
42043,8137
42044,8047
42045,8547
42046,8327
42047,8482
42048,8356
42049,8595
42050,8452
42051,8265
42052,8432
42053,8181
42054,8939
42055,8156
42056,8114
42057,8606
42058,8600
42059,8262
42060,8795
42061,8417
42062,8226
42063,8222
42064,8541
42065,8785
42066,8209
42067,8194
42068,8988
42069,8825
42070,9061
42071,8173
42072,8424
42073,8926
42074,8886
42075,8779
42076,8192
42077,7933
42078,8070
42079,9012
42080,9564
42081,8765
42082,9346
42083,9226
42084,9024
42085,9392
42086,8873
42087,9372
42088,8576
42089,9590
42090,9465
42091,8782
42092,8808
42093,8442
42094,9146
42095,9619
42096,9713
42097,9553
42098,9587
42099,9304
42100,9260
42101,9117
42102,9232
42103,9224
42104,9075
42105,9630
42106,9701
42107,9113
42108,10037
42109,9415
42110,9970
42111,9576
42112,9496
42113,9572
42114,9980
42115,9437
42116,9272
42117,9351
42118,9757
42119,9461
42120,9617
42121,10104
42122,10075
42123,9495
42124,9491
42125,9869
42126,9379
42127,10089
42128,10047
42129,9487
42130,9501
42131,9257
42132,10040
42133,9128
42134,9650
42135,9772
42136,10265
42137,9242
42138,9724
42139,9317
42140,10113
42141,10076
42142,10130
42143,9585
42144,10216
42145,9913
42146,9344
42147,10452
42148,10034
42149,10247
42150,10691
42151,10103
42152,10482
42153,10421
42154,10070
42155,10256
42156,10505
42157,10551
42158,9818
42159,10502
42160,10758
42161,10128
42162,9914
42163,10324
42164,10252
42165,10154
42166,11001
42167,10966
42168,10779
42169,10953
42170,11113
42171,10518
42172,10803
42173,11133
42174,10923
42175,10703
42176,10580
42177,10680
42178,10939
42179,10371
42180,11149
42181,11372
42182,11043
42183,11138
42184,11275
42185,10988
42186,10715
42187,11128
42188,11217
42189,10513
42190,10786
42191,11349
42192,10588
42193,10605
42194,11539
42195,10637
42196,11079
42197,11159
42198,11458
42199,10560
42200,10937
42201,10869
42202,11554
42203,11430
42204,11891
42205,10766
42206,10649
42207,10605
42208,11411
42209,11276
42210,11879
42211,11166
42212,11340
42213,11756
42214,11318
42215,11643
42216,11694
42217,11085
42218,11680
42219,11162
42220,11194
42221,11427
42222,11602
42223,11117
42224,11886
42225,12127
42226,12038
42227,11673
42228,11339
42229,11832
42230,11829
42231,11651
42232,11503
42233,11944
42234,12236
42235,11718
42236,12784
42237,12143
42238,12766
42239,11976
42240,13122
42241,13125
42242,12660
42243,12608
42244,13078
42245,12777
42246,12823
42247,12809
42248,12834
42249,11803
42250,12997
42251,12682
42252,12558
42253,12857
42254,13271
42255,13034
42256,13430
42257,13038
42258,12494
42259,13458
42260,12912
42261,12494
42262,12667
42263,13437
42264,13706
42265,13253
42266,13336
42267,13021
42268,12617
42269,12362
42270,13152
42271,13612
42272,13279
42273,13538
42274,13190
42275,13814
42276,13565
42277,13277
42278,12882
42279,13502
42280,13395
42281,13464
42282,13834
42283,13501
42284,13478
42285,13694
42286,13304
42287,13596
42288,14290
42289,13563
42290,14267
42291,13900
42292,13854
42293,14506
42294,13970
42295,13940
42296,14373
42297,14394
42298,14036
42299,13682
42300,13936
42301,14400
42302,14405
42303,14390
42304,14023
42305,13709
42306,14304
42307,14400
42308,14625
42309,14304
42310,14238
42311,14233
42312,13923
42313,13923
42314,14441
42315,14544
42316,13808
42317,13918
42318,13656
42319,14070
42320,14436
42321,14246
42322,13943
42323,13934
42324,13876
42325,13842
42326,14180
42327,14076
42328,14168
42329,13556
42330,14072
42331,14233
42332,14745
42333,14690
42334,14817
42335,14903
42336,14533
42337,14725
42338,14429
42339,14085
42340,14066
42341,14200
42342,14497
42343,15040
42344,14360
42345,14875
42346,15071
42347,14702
42348,14965
42349,14588
42350,14984
42351,15062
42352,14462
42353,14651
42354,14999
42355,14433
42356,14449
42357,14655
42358,15099
42359,14770
42360,15083
42361,15172
42362,15402
42363,15317
42364,15566
42365,15453
42366,15506
42367,14577
42368,14665
42369,14223
42370,14444
42371,14737
42372,14775
42373,14512
42374,13843
42375,14542
42376,14489
42377,14001
42378,13898
42379,14052
42380,13757
42381,14199
42382,13893
42383,14490
42384,14646
42385,14296
42386,14064
42387,14214
42388,14029
42389,14469
42390,14425
42391,15037
42392,14856
42393,14458
42394,14641
42395,15350
42396,14551
42397,14635
42398,14515
42399,14231
42400,14322
42401,14564
42402,14955
42403,14507
42404,14798
42405,14789
42406,14831
42407,15533
42408,15591
42409,15873
42410,15017
42411,15635
42412,14557
42413,14917
42414,14699
42415,15416
42416,15356
42417,15195
42418,15781
42419,15250
42420,16244
42421,17072
42422,16247
42423,16711
42424,16234
42425,16280
42426,17131
42427,16413
42428,16566
42429,16145
42430,16002
42431,16127
42432,16292
42433,15952
42434,15841
42435,16812
42436,16363
42437,16451
42438,15936
42439,15874
42440,16311
42441,15934
42442,16375
42443,16496
42444,16799
42445,15782
42446,16035
42447,16442
42448,16370
42449,16086
42450,16350
42451,16573
42452,16782
42453,16297
42454,17021
42455,16873
42456,16178
42457,15990
42458,15994
42459,16489
42460,16348
42461,17194
42462,17280
42463,16498
42464,16414
42465,16366
42466,17217
42467,16743
42468,17073
42469,17009
42470,16295
42471,16583
42472,16637
42473,16856
42474,16816
42475,15766
42476,16618
42477,16986
42478,16346
42479,16402
42480,17271
42481,17955
42482,17668
42483,17528
42484,17072
42485,17159
42486,17553
42487,17082
42488,17051
42489,17252
42490,16947
42491,17466
42492,16802
42493,17038
42494,17071
42495,16474
42496,16306
42497,16443
42498,17359
42499,16968
42500,17343
42501,16486
42502,16450
42503,17113
42504,16572
42505,16467
42506,17122
42507,17284
42508,16813
42509,16810
42510,16701
42511,17503
42512,17190
42513,16551
42514,17142
42515,16663
42516,16911
42517,16930
42518,17255
42519,16569
42520,16231
42521,16667
42522,16887
42523,17068
42524,15945
42525,16254
42526,16510
42527,16723
42528,17191
42529,16987
42530,16455
42531,16913
42532,16561
42533,16167
42534,16264
42535,16394
42536,16439
42537,16225
42538,16385
42539,16187
42540,16763
42541,17213
42542,17131
42543,16793
42544,16573
42545,17062
42546,16329
42547,16771
42548,16166
42549,16031
42550,16321
42551,15365
42552,16318
42553,16415
42554,16483
42555,16030
42556,16756
42557,15621
42558,15827
42559,15784
42560,15522
42561,15253
42562,16056
42563,15480
42564,14904
42565,15639
42566,15398
42567,15420
42568,15904
42569,15023
42570,15676
42571,16670
42572,16151
42573,15658
42574,16209
42575,16287
42576,16106
42577,15754
42578,14983
42579,15155
42580,15405
42581,15185
42582,15539
42583,15696
42584,15202
42585,14851
42586,15121
42587,15298
42588,15202
42589,15113
42590,15434
42591,15338
42592,14728
42593,14383
42594,14394
42595,14919
42596,14823
42597,14530
42598,14627
42599,14807
42600,14945
42601,15316
42602,15103
42603,15201
42604,14337
42605,14858
42606,15805
42607,14792
42608,15566
42609,15014
42610,15246
42611,15360
42612,14440
42613,14793
42614,14423
42615,14708
42616,15054
42617,14897
42618,15130
42619,14405
42620,14387
42621,14173
42622,14486
42623,14850
42624,14279
42625,14846
42626,14867
42627,15412
42628,15502
42629,14680
42630,15482
42631,18007
42632,18442
42633,17914
42634,17924
42635,17583
42636,17451
42637,16969
42638,17608
42639,17646
42640,18330
42641,17373
42642,16947
42643,16118
42644,16104
42645,16552
42646,16666
42647,16982
42648,16444
42649,16912
42650,16927
42651,16925
42652,16912
42653,16733
42654,16886
42655,16707
42656,17032
42657,16427
42658,15909
42659,16165
42660,17000
42661,16164
42662,16241
42663,16259
42664,16723
42665,16216
42666,16018
42667,17728
42668,17015
42669,16303
42670,16373
42671,16005
42672,16345
42673,15665
42674,15561
42675,16045
42676,15613
42677,16078
42678,15475
42679,15430
42680,15719
42681,15169
42682,15087
42683,16076
42684,16058
42685,14874
42686,15419
42687,15751
42688,14061
42689,14566
42690,15243
42691,14898
42692,14678
42693,15228
42694,15179
42695,15433
42696,14667
42697,15172
42698,15459
42699,14807
42700,14657
42701,14912
42702,14601
42703,14509
42704,14905
42705,15122
42706,14404
42707,15138
42708,14764
42709,15094
42710,15119
42711,14614
42712,15149
42713,14680
42714,14737
42715,14721
42716,14732
42717,15046
42718,14520
42719,14713
42720,15055
42721,14920
42722,14634
42723,15099
42724,14551
42725,14402
42726,14902
42727,14779
42728,14483
42729,14560
42730,14429
42731,13768
42732,14540
42733,14522
42734,14395
42735,13453
42736,14012
42737,13694
42738,13012
42739,13242
42740,14218
42741,13605
42742,13599
42743,13802
42744,14177
