,count
59852,264
59853,301
59854,278
59855,282
59856,274
59857,276
59858,287
59859,288
59860,293
59861,297
59862,307
59863,279
59864,265
59865,306
59866,289
59867,316
59868,290
59869,272
59870,272
59871,334
59872,289
59873,308
59874,300
59875,270
59876,310
59877,307
59878,281
59879,296
59880,298
59881,325
59882,265
59883,281
59884,319
59885,300
59886,308
59887,299
59888,264
59889,288
59890,288
59891,326
59892,307
59893,301
59894,305
59895,282
59896,280
59897,285
59898,279
59899,314
59900,291
59901,301
59902,277
59903,298
59904,267
59905,304
59906,311
59907,277
59908,287
59909,310
59910,280
59911,296
59912,281
59913,291
59914,300
59915,260
59916,299
59917,278
59918,329
59919,302
59920,291
59921,298
59922,297
59923,327
59924,310
59925,318
59926,300
59927,300
59928,289
59929,272
59930,306
59931,278
59932,295
59933,286
59934,278
59935,329
59936,246
59937,269
59938,278
59939,320
59940,270
59941,252
59942,301
59943,268
59944,313
59945,296
59946,311
59947,272
59948,281
59949,308
59950,293
59951,268
59952,300
59953,329
59954,286
59955,291
59956,309
59957,272
59958,295
59959,302
59960,284
59961,287
59962,315
59963,278
59964,279
59965,265
59966,245
59967,283
59968,309
59969,302
59970,312
59971,310
59972,298
59973,315
59974,274
59975,303
59976,309
59977,326
59978,301
59979,340
59980,255
59981,260
59982,301
59983,279
59984,306
59985,291
59986,294
59987,324
59988,287
59989,319
59990,317
59991,316
59992,338
59993,268
59994,292
59995,310
59996,282
59997,299
59998,307
59999,269
60000,282
60001,299
60002,303
60003,296
60004,241
60005,333
60006,270
60007,278
60008,250
60009,295
60010,280
60011,312
60012,353
60013,270
60014,306
60015,303
60016,285
60017,313
60018,322
60019,339
60020,283
60021,300
60022,299
60023,275
60024,296
60025,260
60026,285
60027,273
60028,292
60029,260
60030,304
60031,285
60032,284
60033,307
60034,302
60035,306
60036,322
60037,294
60038,289
60039,279
60040,280
60041,337
60042,274
60043,292
60044,300
60045,313
60046,308
60047,309
60048,252
60049,308
60050,301
60051,303
60052,302
60053,312
60054,310
60055,327
60056,268
60057,319
60058,295
60059,290
60060,279
60061,328
60062,344
60063,257
60064,295
60065,261
60066,278
60067,291
60068,289
60069,314
60070,291
60071,294
60072,292
60073,253
60074,298
60075,319
60076,314
60077,272
60078,290
60079,306
60080,259
60081,282
60082,292
60083,318
60084,264
60085,276
60086,311
60087,293
60088,311
60089,306
60090,293
60091,284
60092,287
60093,284
60094,324
60095,340
60096,281
60097,303
60098,323
60099,305
60100,299
60101,309
60102,318
60103,278
60104,321
60105,315
60106,295
60107,305
60108,283
60109,298
60110,275
60111,283
60112,279
60113,268
60114,273
60115,310
60116,287
60117,301
60118,320
60119,282
60120,331
60121,216
60122,283
60123,304
60124,299
60125,268
60126,291
60127,274
60128,288
60129,290
60130,323
60131,301
60132,318
60133,313
60134,334
60135,319
60136,305
60137,300
60138,273
60139,270
60140,303
60141,290
60142,310
60143,239
60144,297
60145,292
60146,289
60147,320
60148,284
60149,331
60150,274
60151,306
60152,321
60153,275
60154,270
60155,307
60156,241
60157,305
60158,320
60159,279
60160,253
60161,275
60162,285
60163,283
60164,293
60165,286
60166,286
60167,299
60168,267
60169,280
60170,314
60171,303
60172,315
60173,317
60174,282
60175,273
60176,286
60177,264
60178,309
60179,262
60180,298
60181,264
60182,277
60183,303
60184,284
60185,314
60186,303
60187,288
60188,252
60189,283
60190,285
60191,309
60192,292
60193,316
60194,271
60195,291
60196,289
60197,272
60198,308
60199,286
60200,294
60201,298
60202,313
60203,281
60204,305
60205,302
60206,307
60207,268
60208,300
60209,304
60210,248
60211,309
60212,303
60213,317
60214,277
60215,354
60216,312
60217,311
60218,328
60219,328
60220,317
60221,265
60222,278
60223,273
60224,266
60225,299
60226,304
60227,309
60228,300
60229,275
60230,286
60231,329
60232,295
60233,311
60234,280
60235,333
60236,289
60237,291
60238,296
60239,256
60240,321
60241,270
60242,289
60243,255
60244,293
60245,291
60246,297
60247,262
60248,278
60249,272
60250,302
60251,266
60252,312
60253,302
60254,279
60255,323
60256,278
60257,290
60258,268
60259,306
60260,296
60261,300
60262,282
60263,277
60264,295
60265,272
60266,274
60267,357
60268,316
60269,300
60270,288
60271,295
60272,312
60273,321
60274,292
60275,301
60276,244
60277,285
60278,278
60279,248
60280,268
60281,344
60282,259
60283,282
60284,299
60285,281
60286,313
60287,290
60288,308
60289,328
60290,298
60291,290
60292,283
60293,348
60294,286
60295,282
60296,325
60297,323
60298,362
60299,307
60300,322
60301,324
60302,307
60303,357
60304,321
60305,336
60306,344
60307,305
60308,302
60309,304
60310,292
60311,298
60312,313
60313,300
60314,297
60315,269
60316,301
60317,324
60318,282
60319,282
60320,265
60321,279
60322,292
60323,284
60324,324
60325,316
60326,309
60327,282
60328,289
60329,296
60330,285
60331,325
60332,294
60333,313
60334,270
60335,294
60336,333
60337,343
60338,322
60339,325
60340,284
60341,275
60342,339
60343,300
60344,316
60345,313
60346,327
60347,288
60348,316
60349,328
60350,310
60351,319
60352,283
60353,296
60354,293
60355,311
60356,299
60357,300
60358,284
60359,285
60360,296
60361,277
60362,303
60363,297
60364,316
60365,332
60366,285
60367,302
60368,293
60369,265
60370,295
60371,285
60372,287
60373,310
60374,302
60375,286
60376,315
60377,293
60378,304
60379,309
60380,278
60381,255
60382,303
60383,319
60384,311
60385,318
60386,322
60387,287
60388,288
60389,332
60390,299
60391,287
60392,289
60393,268
60394,295
60395,272
60396,284
60397,289
60398,283
60399,280
60400,322
60401,290
60402,293
60403,278
60404,304
60405,336
60406,309
60407,318
60408,270
60409,279
60410,340
60411,307
60412,320
60413,302
60414,309
60415,279
60416,306
60417,317
60418,283
60419,298
60420,300
60421,320
60422,301
60423,268
60424,303
60425,285
60426,280
60427,272
60428,276
60429,318
60430,300
60431,285
60432,308
60433,291
60434,288
60435,288
60436,272
60437,301
60438,322
60439,283
60440,301
60441,278
60442,305
60443,268
60444,277
60445,272
60446,260
60447,309
60448,326
60449,295
60450,294
60451,287
60452,264
60453,299
60454,289
60455,300
60456,297
60457,289
60458,255
60459,274
60460,301
60461,265
60462,304
60463,272
60464,293
60465,300
60466,279
60467,329
60468,315
60469,317
60470,343
60471,304
60472,310
60473,294
60474,241
60475,295
60476,290
60477,327
60478,313
60479,303
60480,283
60481,277
60482,339
60483,318
60484,303
60485,270
60486,299
60487,268
60488,258
60489,291
60490,299
60491,292
60492,345
60493,357
60494,290
60495,332
60496,288
60497,302
60498,265
60499,306
60500,294
60501,275
60502,281
60503,298
60504,323
60505,268
60506,285
60507,278
60508,296
60509,299
60510,307
60511,271
60512,262
60513,293
60514,261
60515,318
60516,298
60517,286
60518,321
60519,272
60520,317
60521,300
60522,310
60523,285
60524,292
60525,289
60526,299
60527,301
60528,282
60529,302
60530,327
60531,314
60532,295
60533,303
60534,301
60535,294
60536,323
60537,314
60538,281
60539,301
60540,306
60541,260
60542,277
60543,279
60544,253
60545,305
60546,319
60547,286
60548,274
60549,275
60550,287
60551,333
60552,303
60553,292
60554,325
60555,275
60556,330
60557,307
60558,281
60559,300
60560,285
60561,251
60562,286
60563,310
60564,312
60565,337
60566,287
60567,276
60568,331
60569,282
60570,316
60571,267
60572,315
60573,278
60574,299
60575,328
60576,369
60577,311
60578,338
60579,311
60580,305
60581,307
60582,319
60583,313
60584,306
60585,290
60586,305
60587,277
60588,280
60589,286
60590,293
60591,317
60592,293
60593,295
60594,279
60595,279
60596,291
60597,271
60598,292
60599,302
60600,313
60601,256
60602,275
60603,296
60604,317
60605,333
60606,301
60607,290
60608,289
60609,279
60610,270
60611,275
60612,315
60613,321
60614,355
60615,302
60616,319
60617,308
60618,311
60619,279
60620,316
60621,319
60622,311
60623,267
60624,309
60625,276
60626,307
60627,309
60628,321
60629,314
60630,284
60631,291
60632,292
60633,312
60634,329
60635,297
60636,317
60637,320
60638,314
60639,312
60640,288
60641,310
60642,268
60643,303
60644,312
60645,298
60646,303
60647,297
60648,312
60649,316
60650,291
60651,305
60652,337
60653,303
60654,297
60655,294
60656,321
60657,308
60658,327
60659,285
60660,284
60661,302
60662,312
60663,312
60664,306
60665,268
60666,292
60667,268
60668,292
60669,300
60670,282
60671,322
60672,259
60673,279
60674,300
60675,280
60676,341
60677,263
60678,295
60679,279
60680,275
60681,287
60682,308
60683,281
60684,254
60685,263
60686,290
60687,302
60688,299
60689,331
60690,321
60691,317
60692,324
60693,294
60694,263
60695,287
60696,289
60697,349
60698,314
60699,290
60700,302
60701,276
60702,284
60703,330
60704,297
60705,284
60706,292
60707,264
60708,304
60709,276
60710,299
60711,336
60712,282
60713,286
60714,289
60715,294
60716,299
60717,282
60718,305
60719,304
60720,289
60721,302
60722,284
60723,276
60724,237
60725,282
60726,272
60727,271
60728,276
60729,319
60730,306
60731,281
60732,315
60733,297
60734,273
60735,330
60736,320
60737,295
60738,311
60739,306
60740,266
60741,289
60742,256
60743,267
60744,293
60745,286
60746,287
60747,280
60748,318
60749,308
60750,290
60751,318
60752,306
60753,300
60754,336
60755,326
60756,332
60757,269
60758,294
60759,342
60760,312
60761,278
60762,342
60763,278
60764,325
60765,310
60766,288
60767,272
60768,286
60769,278
60770,318
60771,285
60772,281
60773,301
60774,306
60775,314
60776,314
60777,303
60778,330
60779,317
60780,255
60781,295
60782,298
60783,299
60784,317
60785,275
60786,310
60787,301
60788,292
60789,306
60790,300
60791,299
60792,307
60793,300
60794,296
60795,289
60796,286
60797,295
60798,336
60799,306
60800,308
60801,324
60802,328
60803,288
60804,294
60805,271
60806,307
60807,302
60808,305
60809,296
60810,339
60811,304
60812,297
60813,298
60814,300
60815,339
60816,289
60817,286
60818,264
60819,342
60820,302
60821,295
60822,292
60823,295
60824,331
60825,332
60826,310
60827,307
60828,290
60829,320
60830,325
60831,288
60832,302
60833,291
60834,282
60835,347
60836,316
60837,326
60838,235
60839,296
60840,277
60841,308
60842,305
60843,307
60844,263
60845,311
60846,299
60847,336
60848,321
60849,319
60850,306
60851,296
60852,298
60853,312
60854,317
60855,319
60856,321
60857,298
60858,335
60859,339
60860,309
60861,333
60862,303
60863,308
60864,327
60865,291
60866,305
60867,315
60868,315
60869,301
60870,324
60871,301
60872,289
60873,285
60874,310
60875,278
60876,301
60877,297
60878,311
60879,293
60880,320
60881,288
60882,337
60883,305
60884,311
60885,297
60886,287
60887,294
60888,266
60889,296
60890,240
60891,314
60892,348
60893,352
60894,288
60895,287
60896,305
60897,316
60898,305
60899,290
60900,313
60901,323
60902,267
60903,291
60904,288
60905,259
60906,287
60907,273
60908,266
60909,291
60910,329
60911,313
60912,268
60913,288
60914,289
60915,332
60916,276
60917,253
60918,305
60919,302
60920,269
60921,338
60922,304
60923,364
60924,312
60925,280
60926,327
60927,320
60928,289
60929,295
60930,326
60931,320
60932,323
60933,321
60934,337
60935,289
60936,262
60937,293
60938,304
60939,282
60940,270
60941,295
60942,298
60943,300
60944,301
60945,292
60946,312
60947,315
60948,279
60949,305
60950,301
60951,330
60952,286
60953,329
60954,310
60955,302
60956,280
60957,301
60958,332
60959,305
60960,282
60961,326
60962,308
60963,313
60964,269
60965,289
60966,303
60967,302
60968,274
60969,274
60970,284
60971,311
60972,270
60973,294
60974,287
60975,290
60976,307
60977,317
60978,297
60979,271
60980,330
60981,297
60982,288
60983,299
60984,275
60985,309
60986,279
60987,296
60988,315
60989,321
60990,327
60991,293
60992,285
60993,293
60994,287
60995,283
60996,343
60997,320
60998,321
60999,296
61000,286
61001,301
61002,336
61003,300
61004,266
61005,321
61006,314
61007,308
61008,320
61009,304
61010,304
61011,316
61012,265
61013,286
61014,290
61015,246
61016,288
61017,282
61018,308
61019,264
61020,301
61021,316
61022,315
61023,331
61024,306
61025,309
61026,281
61027,310
61028,306
61029,282
61030,327
61031,295
61032,320
61033,330
61034,306
61035,296
61036,263
61037,296
61038,283
61039,315
61040,301
61041,289
61042,312
61043,304
61044,286
61045,316
61046,292
61047,300
61048,287
61049,265
61050,274
61051,295
61052,294
61053,280
61054,321
61055,300
61056,307
61057,267
61058,289
61059,298
61060,303
61061,283
61062,294
61063,296
61064,315
61065,343
61066,304
61067,269
61068,292
61069,327
61070,333
61071,312
61072,339
61073,308
61074,288
61075,276
61076,337
61077,288
61078,284
61079,313
61080,286
61081,283
61082,334
61083,330
61084,313
61085,314
61086,319
61087,317
61088,347
61089,352
61090,287
61091,318
61092,290
61093,316
61094,276
61095,291
61096,344
61097,312
61098,274
61099,281
61100,278
61101,319
61102,275
61103,280
61104,266
61105,329
61106,312
61107,267
61108,319
61109,301
61110,296
61111,315
61112,309
61113,306
61114,275
61115,310
61116,306
61117,300
61118,324
61119,300
61120,326
61121,326
61122,288
61123,324
61124,289
61125,299
61126,294
61127,280
61128,320
61129,309
61130,309
61131,298
61132,273
61133,308
61134,267
61135,296
61136,294
61137,275
61138,301
61139,313
61140,324
61141,301
61142,297
61143,294
61144,302
61145,271
61146,316
61147,296
61148,282
61149,339
61150,294
61151,290
61152,294
61153,261
61154,327
61155,273
61156,292
61157,292
61158,296
61159,284
61160,295
61161,307
61162,295
61163,296
61164,306
61165,286
61166,330
61167,292
61168,317
61169,323
61170,313
61171,344
61172,309
61173,310
61174,292
61175,284
61176,364
61177,290
61178,313
61179,299
61180,309
61181,298
61182,306
61183,277
61184,255
61185,283
61186,286
61187,285
61188,317
61189,304
61190,317
61191,282
61192,290
61193,332
61194,310
61195,318
61196,319
61197,319
61198,313
61199,343
61200,315
61201,318
61202,286
61203,296
61204,280
61205,312
61206,304
61207,276
61208,300
61209,286
61210,270
61211,352
61212,336
61213,314
61214,306
61215,334
61216,309
61217,286
61218,319
61219,341
61220,287
61221,319
61222,304
61223,288
61224,313
61225,273
61226,292
61227,324
61228,293
61229,303
61230,314
61231,304
61232,289
61233,307
61234,279
61235,315
61236,284
61237,271
61238,272
61239,291
61240,344
61241,320
61242,302
61243,277
61244,361
61245,329
61246,304
61247,305
61248,279
61249,293
61250,257
61251,288
61252,292
61253,281
61254,306
61255,297
61256,304
61257,322
61258,290
61259,352
61260,284
61261,306
61262,303
61263,325
61264,278
61265,314
61266,260
61267,319
61268,285
61269,263
61270,336
61271,303
61272,307
61273,295
61274,301
61275,304
61276,290
61277,286
61278,316
61279,331
61280,299
61281,307
61282,297
61283,295
61284,293
61285,302
61286,260
61287,309
61288,280
61289,332
61290,286
61291,339
61292,316
61293,282
61294,345
61295,298
61296,283
61297,267
61298,291
61299,318
61300,308
61301,316
61302,272
61303,297
61304,320
61305,257
61306,307
61307,310
61308,325
61309,276
61310,342
61311,279
61312,309
61313,304
61314,291
61315,291
61316,315
61317,297
61318,294
61319,294
61320,288
61321,299
61322,315
61323,300
61324,324
61325,311
61326,284
61327,257
61328,306
61329,290
61330,318
61331,331
61332,296
61333,289
61334,269
61335,297
61336,318
61337,310
61338,253
61339,295
61340,321
61341,298
61342,288
61343,314
61344,293
61345,292
61346,244
61347,253
61348,289
61349,285
61350,299
61351,323
61352,290
61353,290
61354,291
61355,344
61356,316
61357,345
61358,351
61359,314
61360,319
61361,322
61362,308
61363,314
61364,294
61365,332
61366,297
61367,331
61368,300
61369,406
61370,343
61371,320
61372,305
61373,311
61374,288
61375,340
61376,311
61377,288
61378,329
61379,341
61380,284
61381,299
61382,331
61383,337
61384,299
61385,339
61386,320
61387,323
61388,338
61389,292
61390,338
61391,307
61392,337
61393,331
61394,343
61395,362
61396,324
61397,316
61398,313
61399,297
61400,317
61401,334
61402,342
61403,328
61404,361
61405,332
61406,302
61407,329
61408,242
61409,297
61410,317
61411,255
61412,343
61413,320
61414,258
61415,313
61416,315
61417,294
61418,308
61419,322
61420,283
61421,313
61422,332
61423,320
61424,299
61425,278
61426,306
61427,294
61428,317
61429,294
61430,330
61431,337
61432,329
61433,339
61434,342
61435,284
61436,342
61437,285
61438,298
61439,304
61440,324
61441,342
61442,312
61443,352
61444,323
61445,293
61446,339
61447,280
61448,311
61449,312
61450,296
61451,324
61452,296
61453,303
61454,322
61455,295
61456,296
61457,345
61458,258
61459,311
61460,290
61461,322
61462,300
61463,296
61464,276
61465,344
61466,283
61467,314
61468,295
61469,321
61470,291
61471,321
61472,327
61473,271
61474,299
61475,292
61476,311
61477,281
61478,304
61479,271
61480,336
61481,341
61482,281
61483,308
61484,297
61485,302
61486,343
61487,289
61488,288
61489,314
61490,317
61491,323
61492,305
61493,308
61494,329
61495,276
61496,293
61497,279
61498,284
61499,275
61500,258
61501,301
61502,309
61503,312
61504,292
61505,293
61506,282
61507,286
61508,289
61509,288
61510,303
61511,303
61512,313
61513,298
61514,319
61515,280
61516,363
61517,328
61518,277
61519,292
61520,315
61521,296
61522,278
61523,312
61524,311
61525,327
61526,289
61527,349
61528,336
61529,297
61530,306
61531,334
61532,322
61533,301
61534,300
61535,292
61536,321
61537,284
61538,267
61539,308
61540,302
61541,313
61542,269
61543,347
61544,292
61545,298
61546,317
61547,352
61548,338
61549,293
61550,331
61551,317
61552,319
61553,314
61554,296
61555,305
61556,297
61557,301
61558,321
61559,334
61560,229
61561,375
61562,296
61563,311
61564,286
61565,313
61566,301
61567,324
61568,315
61569,315
61570,284
61571,341
61572,335
61573,305
61574,287
61575,317
61576,295
61577,292
61578,334
61579,346
61580,312
61581,297
61582,302
61583,321
61584,273
61585,280
61586,311
61587,324
61588,327
61589,297
61590,291
61591,321
61592,321
61593,299
61594,286
61595,301
61596,299
61597,275
61598,324
61599,329
61600,305
61601,302
61602,339
61603,291
61604,313
61605,290
61606,286
61607,340
61608,307
61609,299
61610,296
61611,304
61612,284
61613,322
61614,301
61615,339
61616,322
61617,289
61618,298
61619,333
61620,347
61621,346
61622,328
61623,317
61624,299
61625,285
61626,310
61627,335
61628,326
61629,329
61630,305
61631,325
61632,300
61633,280
61634,336
61635,307
61636,317
61637,279
61638,308
61639,277
61640,294
61641,280
61642,288
61643,323
61644,375
61645,320
61646,360
61647,255
61648,283
61649,265
61650,295
61651,326
61652,303
61653,348
61654,282
61655,318
61656,349
61657,317
61658,280
61659,327
61660,296
61661,299
61662,340
61663,322
61664,323
61665,300
61666,296
61667,306
61668,286
61669,295
61670,279
61671,310
61672,317
61673,313
61674,253
61675,264
61676,329
61677,303
61678,272
61679,288
61680,311
61681,282
61682,336
61683,299
61684,317
61685,292
61686,303
61687,286
61688,349
61689,333
61690,299
61691,328
61692,270
61693,304
61694,250
61695,275
61696,301
61697,327
61698,304
61699,277
61700,306
61701,294
61702,312
61703,270
61704,288
61705,295
61706,299
61707,308
61708,323
61709,331
61710,328
61711,296
61712,328
61713,295
61714,297
61715,301
61716,306
61717,312
61718,286
61719,303
61720,287
61721,295
61722,344
61723,292
61724,363
61725,326
61726,314
61727,332
61728,293
61729,308
61730,332
61731,304
61732,302
61733,305
61734,307
61735,306
61736,325
61737,318
61738,296
61739,287
61740,319
61741,335
61742,299
61743,305
61744,327
61745,311
61746,310
61747,327
61748,299
61749,358
61750,325
61751,305
61752,262
61753,325
61754,328
61755,298
61756,283
61757,276
61758,332
61759,319
61760,300
61761,285
61762,243
61763,269
61764,296
61765,288
61766,336
61767,280
61768,308
61769,305
61770,283
61771,291
61772,302
61773,271
61774,303
61775,278
61776,278
61777,328
61778,310
61779,330
61780,304
61781,335
61782,308
61783,322
61784,338
61785,288
61786,362
61787,320
61788,323
61789,336
61790,288
61791,294
61792,297
61793,304
61794,274
61795,307
61796,328
61797,297
61798,308
61799,324
61800,334
61801,327
61802,337
61803,307
61804,334
61805,312
61806,301
61807,318
61808,310
61809,304
61810,290
61811,318
61812,317
61813,312
61814,319
61815,276
61816,278
61817,324
61818,313
61819,329
61820,331
61821,301
61822,305
61823,313
61824,309
61825,289
61826,323
61827,332
61828,283
61829,301
61830,343
61831,307
61832,313
61833,281
61834,332
61835,320
61836,307
61837,304
61838,313
61839,345
61840,301
61841,290
61842,307
61843,318
61844,322
61845,284
61846,293
61847,310
61848,300
61849,309
61850,310
61851,304
61852,294
61853,304
61854,308
61855,295
61856,301
61857,290
61858,313
61859,329
61860,305
61861,297
61862,304
61863,308
61864,296
61865,339
61866,310
61867,315
61868,315
61869,300
61870,312
61871,308
61872,272
61873,284
61874,301
61875,313
61876,319
61877,259
61878,310
61879,325
61880,326
61881,289
61882,320
61883,286
61884,338
61885,335
61886,297
61887,302
61888,302
61889,304
61890,336
61891,322
61892,308
61893,354
61894,321
61895,317
61896,286
61897,296
61898,293
61899,314
61900,339
61901,331
61902,312
61903,302
61904,310
61905,279
61906,282
61907,298
61908,329
61909,303
61910,280
61911,286
61912,249
61913,259
61914,284
61915,266
61916,252
61917,241
61918,283
61919,247
61920,270
61921,235
61922,238
61923,228
61924,266
61925,290
61926,295
61927,270
61928,221
61929,289
61930,231
61931,225
61932,221
61933,239
61934,261
61935,264
61936,283
61937,259
61938,266
61939,225
61940,226
61941,225
61942,244
61943,254
61944,243
61945,270
61946,256
61947,235
61948,206
61949,211
61950,203
61951,211
61952,267
61953,191
61954,195
61955,280
61956,242
61957,271
61958,272
61959,216
61960,265
61961,251
61962,205
61963,209
61964,223
61965,255
61966,295
61967,280
61968,273
61969,246
61970,273
61971,275
61972,259
61973,241
61974,252
61975,280
61976,300
61977,224
61978,227
61979,265
61980,237
61981,264
61982,224
61983,206
61984,241
61985,272
61986,236
61987,250
61988,247
61989,208
61990,249
61991,264
61992,273
61993,268
61994,247
61995,272
61996,262
61997,307
61998,283
61999,277
62000,240
62001,273
62002,279
62003,260
62004,300
62005,266
62006,240
62007,279
62008,293
62009,286
62010,303
62011,283
62012,321
62013,328
62014,310
62015,285
62016,310
62017,267
62018,285
62019,297
62020,296
62021,274
62022,317
62023,261
62024,276
62025,284
62026,271
62027,296
62028,269
62029,273
62030,301
62031,255
62032,318
62033,283
62034,307
62035,251
62036,281
62037,274
62038,275
62039,256
62040,300
62041,303
62042,282
62043,267
62044,297
62045,290
62046,298
62047,284
62048,268
62049,282
62050,249
62051,282
62052,257
62053,277
62054,311
62055,293
62056,311
62057,298
62058,271
62059,305
62060,260
62061,251
62062,271
62063,281
62064,275
62065,283
62066,302
62067,262
62068,285
62069,253
62070,297
62071,270
62072,313
62073,302
62074,259
62075,297
62076,272
62077,287
62078,291
62079,317
62080,267
62081,293
62082,322
62083,297
62084,304
62085,284
62086,291
62087,305
62088,287
62089,246
62090,328
62091,302
62092,317
62093,306
62094,325
62095,298
62096,354
62097,288
62098,283
62099,274
62100,283
62101,285
62102,269
62103,305
62104,286
62105,315
62106,295
62107,307
62108,276
62109,330
62110,274
62111,292
62112,304
62113,265
62114,271
62115,324
62116,295
62117,273
62118,288
62119,298
62120,296
62121,311
62122,346
62123,319
62124,371
62125,367
62126,326
62127,351
62128,319
62129,294
62130,353
62131,353
62132,371
62133,332
62134,371
62135,330
62136,346
62137,371
62138,379
62139,336
62140,290
62141,320
62142,316
62143,337
62144,305
62145,338
62146,354
62147,343
62148,361
62149,361
62150,364
62151,361
62152,349
62153,310
62154,364
62155,337
62156,338
62157,340
62158,354
62159,297
62160,345
62161,332
62162,341
62163,335
62164,341
62165,299
62166,348
62167,318
62168,352
62169,389
62170,321
62171,365
62172,365
62173,344
62174,323
62175,293
62176,351
62177,354
62178,375
62179,341
62180,378
62181,332
62182,377
62183,326
62184,343
62185,332
62186,336
62187,317
62188,383
62189,350
62190,354
62191,357
62192,350
62193,326
62194,355
62195,350
62196,324
62197,349
62198,352
62199,315
62200,295
62201,356
62202,350
62203,314
62204,286
62205,413
62206,513
62207,323
62208,313
62209,348
62210,331
62211,339
62212,308
62213,347
62214,333
62215,355
62216,353
62217,352
62218,339
62219,329
62220,310
62221,355
62222,308
62223,323
62224,335
62225,322
62226,336
62227,352
62228,333
62229,349
62230,320
62231,321
62232,337
62233,352
62234,303
62235,368
62236,369
62237,319
62238,373
62239,342
62240,356
62241,322
62242,323
62243,326
62244,328
62245,339
62246,314
62247,318
62248,333
62249,351
62250,346
62251,284
62252,332
62253,326
62254,327
62255,331
62256,361
62257,301
62258,366
62259,298
62260,315
62261,313
62262,346
62263,301
62264,335
62265,317
62266,351
62267,341
62268,331
62269,324
62270,366
62271,323
62272,333
62273,369
62274,343
62275,347
62276,301
62277,328
62278,341
62279,324
62280,321
62281,356
62282,320
62283,303
62284,333
62285,327
62286,322
62287,343
62288,336
62289,311
62290,307
62291,306
62292,299
62293,322
62294,314
62295,363
62296,311
62297,331
62298,303
62299,260
62300,354
62301,309
62302,370
62303,310
62304,348
62305,349
62306,333
62307,327
62308,316
62309,320
62310,316
62311,329
62312,315
62313,326
62314,344
62315,325
62316,336
62317,332
62318,311
62319,327
62320,358
62321,349
62322,325
62323,333
62324,314
62325,356
62326,339
62327,326
62328,333
62329,343
62330,361
62331,323
62332,309
62333,360
62334,308
62335,334
62336,328
62337,354
62338,355
62339,336
62340,343
62341,339
62342,350
62343,301
62344,299
62345,345
62346,301
62347,335
62348,308
62349,313
62350,323
62351,307
62352,330
62353,333
62354,351
62355,340
62356,317
62357,356
62358,384
62359,331
62360,324
62361,320
62362,270
62363,290
62364,315
62365,315
62366,285
62367,310
62368,365
62369,331
62370,340
62371,314
62372,312
62373,316
62374,310
62375,336
62376,318
62377,309
62378,322
62379,299
62380,295
62381,323
62382,348
62383,315
62384,308
62385,318
62386,319
62387,338
62388,327
62389,306
62390,316
62391,318
62392,335
62393,312
62394,323
62395,312
62396,313
62397,347
62398,354
62399,301
62400,322
62401,327
62402,344
62403,329
62404,377
62405,338
62406,357
62407,361
62408,335
62409,346
62410,330
62411,369
62412,377
62413,351
62414,369
62415,310
62416,313
62417,328
62418,350
62419,326
62420,303
62421,359
62422,388
62423,327
62424,345
62425,350
62426,340
62427,343
62428,142
62429,365
62430,344
62431,318
62432,342
62433,384
62434,364
62435,315
62436,351
62437,360
62438,349
62439,289
62440,355
62441,352
62442,334
62443,334
62444,325
62445,320
62446,318
62447,354
62448,330
62449,329
62450,314
62451,327
62452,355
62453,356
62454,315
62455,293
62456,353
62457,359
62458,329
62459,378
62460,342
62461,350
62462,319
62463,338
62464,332
62465,332
62466,326
62467,345
62468,299
62469,351
62470,362
62471,370
62472,360
62473,359
62474,326
62475,351
62476,372
62477,377
62478,339
62479,346
62480,355
62481,363
62482,328
62483,350
62484,327
62485,316
62486,308
62487,364
62488,344
62489,351
62490,305
62491,325
62492,351
62493,322
62494,312
62495,343
62496,311
62497,343
62498,347
62499,322
62500,335
62501,342
62502,337
62503,325
62504,342
62505,338
62506,360
62507,351
62508,372
62509,337
62510,369
62511,351
62512,331
62513,355
62514,346
62515,380
62516,339
62517,335
62518,331
62519,368
62520,328
62521,360
62522,347
62523,305
62524,341
62525,332
62526,368
62527,314
62528,382
62529,336
62530,314
62531,321
62532,329
62533,364
62534,330
62535,346
62536,335
62537,354
62538,346
62539,359
62540,328
62541,353
62542,319
62543,300
62544,342
62545,319
62546,322
62547,297
62548,332
62549,289
62550,354
62551,305
62552,281
62553,347
62554,317
62555,312
62556,311
62557,326
62558,344
62559,323
62560,340
62561,340
62562,307
62563,339
62564,330
62565,323
62566,337
62567,290
62568,331
62569,307
62570,318
62571,302
62572,331
62573,294
62574,322
62575,380
62576,317
62577,302
62578,326
62579,347
62580,331
62581,300
62582,296
62583,343
62584,300
62585,332
62586,343
62587,353
62588,343
62589,330
62590,342
62591,299
62592,361
62593,342
62594,315
62595,327
62596,314
62597,337
62598,325
62599,293
62600,354
62601,306
62602,312
62603,317
62604,349
62605,348
62606,396
62607,331
62608,352
62609,310
62610,292
62611,374
62612,299
62613,310
62614,330
62615,358
62616,344
62617,331
62618,310
62619,353
62620,320
62621,383
62622,315
62623,297
62624,347
62625,350
62626,340
62627,345
62628,311
62629,325
62630,334
62631,313
62632,366
62633,327
62634,364
62635,317
62636,287
62637,335
62638,317
62639,327
62640,356
62641,330
62642,323
62643,300
62644,349
62645,291
62646,298
62647,312
62648,331
62649,356
62650,357
